,filename,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
127,2018-09-08_11-43-44-665-W-B-user602_openface.csv,0.933,0.98,1.0,0.265728,0.134366,-0.954638,-0.032613,0.152407,-0.98778,0.119,0.147,-52.0,169.9,379.5,0.07400000000000001,-0.017,0.028,1.74,0.24,0.15,0.0,0.07,1.27,0.17,0.0,0.64,0.0,0.0,0.0,0.57,0.0,0.0,0.38,1.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,2018-09-08_11-56-25-567-I-T-user601_openface.csv,0.0,0.93,1.0,0.081916,0.018853,-0.996461,-0.061129,0.02047,-0.99792,0.01,0.02,20.3,-39.9,708.4,-0.092,-0.004,-0.004,0.87,0.58,0.1,0.94,0.0,0.0,0.0,0.16,0.19,0.22,0.04,0.53,0.0,0.2,0.0,0.02,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2018-09-08_11-56-25-567-W-T-user604_openface.csv,40.867,0.98,1.0,0.177239,0.10042,-0.979031,0.055739,0.092563,-0.994145,0.118,0.097,63.4,104.0,373.2,0.014,-0.106,0.034,0.0,0.0,0.15,0.37,0.02,0.0,0.0,1.21,0.13,1.51,0.1,1.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2018-09-08_12-01-43-738-I-B-user602_openface.csv,0.2,0.98,1.0,0.04002,-0.004769,-0.999188,-0.049823,0.093328,-0.994388,-0.005,0.044,25.1,73.8,442.0,-0.006999999999999999,0.096,-0.009000000000000001,0.63,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.04,0.79,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2018-09-08_12-01-43-738-W-B-user605_openface.csv,3.933,0.98,1.0,0.296302,0.215018,-0.930576,0.111955,0.180708,-0.977144,0.211,0.205,-31.4,61.3,408.6,0.121,-0.054000000000000006,-0.017,0.0,0.0,0.0,0.28,0.0,0.1,0.0,0.13,0.22,0.58,0.0,0.44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
132,2018-09-08_12-09-26-1-I-T-user603_openface.csv,1.933,0.98,1.0,-0.005424,0.29488600000000004,-0.955517,-0.095867,0.310654,-0.945676,-0.053,0.308,7.9,-49.2,428.5,0.117,0.107,-0.032,0.72,0.29,0.97,0.04,0.0,0.0,0.0,0.0,0.68,1.36,0.15,1.03,1.19,0.19,0.89,0.81,0.19,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,2018-09-08_12-09-26-1-W-T-user601_openface.csv,0.0,0.98,1.0,0.073651,0.122785,-0.989697,-0.016913,0.157086,-0.98744,0.029,0.141,25.6,-48.2,514.6,-0.034,-0.01,-0.02,0.03,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.09,0.75,0.37,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2018-09-08_12-17-43-362-I-T-user605_openface.csv,15.4,0.98,1.0,0.134189,0.271798,-0.952953,-0.105097,0.26910300000000004,-0.95736,0.015,0.276,64.0,9.8,494.2,0.116,0.044,-0.033,0.02,0.06,0.0,0.0,0.58,1.28,0.21,0.0,0.83,1.09,0.0,0.57,0.0,0.0,1.31,1.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
135,2018-09-08_12-17-43-362-W-T-user604_openface.csv,5.2,0.98,1.0,0.147229,-0.023545,-0.988822,-0.081317,-0.062689,-0.994715,0.033,-0.043,-36.8,130.0,429.4,-0.117,0.104,-0.032,0.25,0.35,0.0,0.1,1.5,0.1,0.01,1.41,1.84,1.29,0.11,0.38,0.0,0.12,0.81,0.53,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
136,2018-09-08_12-34-07-349-I-B-user603_openface.csv,0.0,0.93,1.0,0.111257,0.277218,-0.954344,0.085814,0.28822800000000004,-0.953709,0.103,0.28800000000000003,2.9,-19.3,469.4,0.11,-0.103,-0.029,0.68,1.0,0.02,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.62,0.69,1.77,0.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2018-09-08_12-34-07-349-W-B-user605_openface.csv,1.533,0.98,1.0,0.175242,0.036924,-0.983833,-0.015033,0.118881,-0.992795,0.081,0.079,-14.1,141.4,452.8,-0.027000000000000003,-0.052000000000000005,0.032,0.25,0.0,0.0,0.05,0.73,1.51,0.07,0.9,0.67,1.43,0.18,1.22,1.39,0.79,0.59,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
138,2018-09-08_12-34-17-60-I-T-user602_openface.csv,4.533,0.98,1.0,0.101008,-0.023495,-0.994608,-0.044628,0.011505,-0.998937,0.028,-0.006,61.6,67.4,446.7,-0.104,-0.046,0.028,0.0,0.0,0.0,0.15,0.61,0.13,0.49,0.1,1.72,0.42,0.0,0.38,0.26,0.46,1.57,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
